code,country,year,FIDR_PA,FPOLM_PA,FISR_PA,FILR_PA,FITB_PA,FM2_CH,FM2_NGDP,FM2_RES,PCPI_IX_CH,NGDP_XDC_CH,ENDE_XDC_USD_RATE_CH,IR_SPREAD,BANK_PREM_RATE,FIDR_PA_DM,FPOLM_PA_DM,FISR_PA_DM,FILR_PA_DM,FITB_PA_DM,FM2_CH_DM,FM2_NGDP_DM,FM2_RES_DM,PCPI_IX_CH_DM,NGDP_XDC_CH_DM,ENDE_XDC_USD_RATE_CH_DM,IR_SPREAD_DM,BANK_PREM_RATE_DM
1,BS,2020,0.452291666666667,4.0,0.43875,4.25,1.79563333333333,-0.267641502910746,85.8467615320977,3.51542155104472,0.038521098005103664,-25.30221730251486,,3.797708333333333,2.4543666666666697,-1.066471988141785,-0.34090909090909083,-0.5511451600426429,-0.4147727272727275,0.5379416666666637,-3.4167212461640175,21.480973113975097,-2.871699028612259,-1.4852042155832352,-25.41116086870834,,0.6516992608690577,-0.9527143939393912
1,BS,2021,0.521958333333333,4.0,0.406125,4.25,2.58353333333333,4.33873028560219,75.794908136299,3.59159593292006,2.9049126292846226,18.17625745755671,,3.728041666666667,1.66646666666667,-0.996805321475119,-0.34090909090909083,-0.5837701600426428,-0.4147727272727275,1.3258416666666635,1.1896505423489185,11.429119718176395,-2.7955246467369186,1.3811873156962837,18.067313891363227,,0.5820325942023916,-1.7406143939393908
1,BS,2022,0.5175,4.0,0.400833333333333,4.25,2.8625,9.36159353499307,74.0869284453456,3.66184193175946,5.6054063358305495,11.883235192434,,3.7325,1.3875000000000002,-1.0012636548084521,-0.34090909090909083,-0.58906182670931,-0.4147727272727275,1.6048083333333334,6.212513791739799,9.721140027223,-2.7252786478975186,4.08168102224221,11.774291626240519,,0.5864909275357246,-2.0195810606060607
1,BS,2023,0.538333333333333,4.0,0.284791666666667,4.25,2.90583333333333,,,,,,,3.711666666666667,1.3441666666666698,-0.980430321475119,-0.34090909090909083,-0.7051034933759759,-0.4147727272727275,1.6481416666666637,,,,,,,0.5656575942023916,-2.062914393939391
2,AG,2010,3.37030687182617,,3.24448888804955,10.9993475073677,6.25,0.245680656022543,97.3261793575701,8.18436714157661,,,,7.62904063554153,4.7493475073677,0.939788309523359,,0.5139269830059683,1.355077521771003,1.2359259259259252,-1.2898912101350861,9.093554825446233,2.740668316243805,,,,0.41528921224764215,-0.21344541947270823
2,AG,2011,3.37537690057588,,3.27097964395082,10.9144525231277,6.5,1.46543123077861,88.5301136927171,7.67146041106256,3.4567496723460067,-0.9630854847186318,,7.53907562255182,4.4144525231277,0.9448583382730686,,0.5404177389072382,1.270182537531003,1.4859259259259252,-0.07014063537901927,0.29748916059322994,2.2277615857297546,1.9408380034254413,-3.3357169699218674,,0.3253241992579321,-0.5483404037127082
2,AG,2012,3.16043061576853,,3.15413371381701,10.1571966422671,6.125,2.58648629451995,87.6876605016231,7.18139223933365,3.3768804433886404,5.4772400231799585,,6.996766026498571,4.032196642267101,0.7299120534657186,,0.42357180877342815,0.5129266566704036,1.1109259259259252,1.0509144283623209,-0.5449640305007648,1.7376934140008444,1.860968774468075,3.104608537976723,,-0.2169853967953168,-0.9305962845733076
2,AG,2013,3.04434917695378,,3.21628689697427,9.95235329417181,6.0,1.34360400987264,88.978573717449,5.82160957381831,1.0594978235617896,-1.5417332847715726,,6.908004117218029,3.952353294171809,0.6138306146509689,,0.4857249919306885,0.308083308575112,0.9859259259259252,-0.19196785628498914,0.7459491853251308,0.37791074848550466,-0.4564138453587758,-3.9143647699748083,,-0.3057473060758591,-1.0104396326685992
2,AG,2014,2.89339395353989,,3.20481856268775,10.0718377079627,6.0,1.39123986457518,86.722288079117,4.02547770330413,1.0894415743536408,5.779786890539242,,7.17844375442281,4.0718377079627,0.46287539123707866,,0.47425665764416847,0.42756772236600327,0.9859259259259252,-0.1443320015824492,-1.5103364530068575,-1.4182211220286751,-0.42647009456692464,3.4071554053360065,,-0.03530766887107806,-0.8909552188777079
2,AG,2015,2.46616666666667,,2.75041666666667,9.83508333333333,4.995,5.81672936052775,88.0056621173949,3.55694630454844,0.9689934588254554,6.958225162108656,,7.36891666666666,4.84008333333333,0.03564810436385901,,0.01985476162308819,0.19081334773663272,-0.019074074074074687,4.281157494370121,-0.22696241472895906,-1.886752520784365,-0.54691821009511,4.58559367690542,,0.15516524337277193,-0.12270959350707855
2,AG,2016,1.9275,,2.4025,9.575,4.61166666666667,-1.24510914792407,83.8798459538011,3.78547712704563,-0.489437796230127,7.473116342991408,,7.647499999999999,4.963333333333329,-0.5030185623028112,,-0.3280619050435818,-0.06926998559669784,-0.4024074074074049,-2.780681014081699,-4.35277857832277,-1.658221698287175,-2.0053494651506925,5.100484857788173,,0.4337485767061109,0.0005404064929210861
2,AG,2017,1.755,,2.27,9.31,2.665,7.24704264343661,87.5228283717656,4.27268352136368,2.4324878904137104,2.185223188734596,,7.555000000000001,6.6450000000000005,-0.6755185623028113,,-0.46056190504358163,-0.33426998559669663,-2.3490740740740748,5.711470777278981,-0.7097961603582661,-1.1710153039691251,0.916576221493145,-0.18740829646863943,,0.3412485767061124,1.6822070731595922
2,AG,2018,1.65208591666667,,2.17712308333333,8.976532,1.98,7.2084726309942,86.4690377755437,4.37141662163893,1.2071579336697997,9.318437558344312,,7.3244460833333305,6.996532,-0.7784326456361412,,-0.5534388217102517,-0.6677379855966965,-3.034074074074075,5.672900764836571,-1.7635867565801675,-1.0722822036938755,-0.30875373525076566,6.9458060731410765,,0.11069466003944228,2.033739073159592
2,AG,2019,1.57648958333333,,2.160062,8.61132908333333,,-0.448755227442753,82.896794427331,5.12393836574643,1.4313559818301052,4.401460460478943,,7.0348394999999995,,-0.8540289789694813,,-0.5704999050435817,-1.032940902263368,,-1.984327093600382,-5.335830104792862,-0.3197604595863748,-0.08455568709046024,2.0288289752757076,,-0.17891192329388872,
2,AG,2020,1.5146045,,2.1853715,7.68383775,,-8.71953178762674,92.5398858590499,5.88591806922248,0.6259897070466343,-15.362356004854558,,6.1692332500000004,,-0.9159140623028112,,-0.5451904050435816,-1.9604322355966968,,-10.25510365378437,4.307261326926039,0.44221924388967526,-0.8899219618739311,-17.734987490057794,,-1.0445181732938877,
2,AG,2021,1.582366,,2.26894175,7.39227225,,13.8652349252698,92.8311290784029,4.04495044103676,2.062996385452909,9.615635757680248,,5.809906250000001,,-0.8481525623028112,,-0.46162015504358145,-2.2519977355966967,,12.329663059112171,4.598504546279031,-1.398748384296045,0.5470847165323438,7.2430042724770125,,-1.4038451732938872,
2,AG,2022,1.5552775,,2.2551175,7.31490375,,4.59626224275305,83.2502818353798,3.9214898687649,7.531078346343156,12.629942575432294,,5.75962625,,-0.8752410623028111,,-0.47544440504358176,-2.329366235596697,,3.0606903765954208,-4.98234269674407,-1.5222089565679053,6.015166677422591,10.257311090229058,,-1.454125173293888,
2,AG,2023,1.3615355,,2.0304325,6.69892175,,,,,5.067138653641823,,,5.33738625,,-1.0689830623028111,,-0.7001294050435818,-2.945348235596697,,,,,3.551226984721258,,,-1.8763651732938884,
3,BB,2010,2.66583333333333,,3.5,8.7,3.30166666666667,,,,,,,6.034166666666669,5.39833333333333,1.2803635935876068,,1.0140151515151525,0.38257575757575957,0.5406060606060636,,,,,,,-0.8977878360118501,-0.15803030303030585
3,BB,2011,2.67666666666667,,3.5,8.7,3.40666666666667,,,,9.432202401772003,2.764216705283588,,6.02333333333333,5.2933333333333294,1.2911969269209467,,1.0140151515151525,0.38257575757575957,0.6456060606060636,,,,6.081915277730861,2.2218460956699366,,-0.9086211693451895,-0.2630303030303063
3,BB,2012,2.5625,,3.5,8.7,3.5,,102.587501472194,5.6366621576898,4.533347538887391,-0.9147311370690056,,6.137499999999999,5.199999999999999,1.1770302602542768,,1.0140151515151525,0.38257575757575957,0.7389393939393938,,-9.591520148863879,-4.099231778581139,1.1830604148462491,-1.457101746682657,,-0.7944545026785201,-0.35636363636363644
3,BB,2013,2.51083333333333,,3.5,8.7,3.3975,3.7587147379968,104.814636050046,7.21210915508771,1.8141043604910578,1.553965536580595,,6.189166666666669,5.302499999999999,1.125363593587607,,1.0140151515151525,0.38257575757575957,0.6364393939393937,0.19512841871403364,-7.36438557101188,-2.5237847811832292,-1.5361827635500838,1.0115949269669438,,-0.7427878360118507,-0.2538636363636364
3,BB,2014,2.50916666666667,,3.5,8.38333333333333,3.20083333333333,3.1682328318263,107.628910663389,8.01371140887907,1.7695032208977217,0.47126796129446846,,5.874166666666659,5.182499999999999,1.1236969269209467,,1.0140151515151525,0.06590909090908958,0.4397727272727239,-0.39535348745646637,-4.550110957668892,-1.722182527391869,-1.5807839031434199,-0.071102648319183,,-1.05778783601186,-0.3738636363636365
3,BB,2015,1.3225,,3.5,8.05833333333333,2.82166666666667,6.12164579183792,113.58061657333,9.71254406194752,-1.1127899251094153,0.5605395389433881,,6.73583333333333,5.23666666666666,-0.06296973974572317,,1.0140151515151525,-0.2590909090909097,0.06060606060606366,2.5580594725551533,1.40159495227212,-0.023349874323418618,-4.463077049150557,0.018168929329736683,,-0.1961211693451892,-0.3196969696969756
3,BB,2016,0.3475,,2.89583333333333,8.05,3.30583333333333,4.152880717122,115.627834269414,12.9706913557753,1.2819281306182673,2.308697541732657,,7.702500000000001,4.74416666666667,-1.0379697397457233,,0.40984848484848246,-0.267424242424239,0.5447727272727239,0.5892943978392333,3.4488126483561103,3.2347974195043605,-2.0683589934228745,1.7663269321190054,,0.7705454973214811,-0.8121969696969655
3,BB,2017,0.19488919978547,,1.25,8.05,3.30333333333333,1.21505459707057,113.539819720728,21.321898881578,4.660184639560061,3.076246858557741,,7.855110800214531,4.746666666666671,-1.1905805399602531,,-1.2359848484848475,-0.267424242424239,0.5422727272727239,-2.348531722212196,1.36079809967012,11.586004945307062,1.3098975155189194,2.5338762489440896,,0.9231562975360115,-0.8096969696969651
3,BB,2018,0.150277937417484,,0.9,8.05,3.13416666666667,-0.128668851660985,110.776481576571,10.6028898892381,3.673814104068597,2.3627033295073088,,7.899722062582517,4.915833333333331,-1.235191802328239,,-1.5859848484848476,-0.267424242424239,0.37310606060606366,-3.6922551709437514,-1.4025400444868836,0.8669959529671605,0.3235269800274554,1.8203327198936572,,0.9677675599039972,-0.6405303030303049
3,BB,2019,0.15,,0.65,8.05,0.5,2.96304016937077,109.129046915885,7.54895834802507,4.100289645184593,4.517345470961435,,7.9,7.550000000000001,-1.2354697397457233,,-1.8359848484848476,-0.267424242424239,-2.261060606060606,-0.6005461499119962,-3.049974705172886,-2.186935588245869,0.7500025211434513,3.9749748613477833,,0.9680454973214809,1.993636363636365
3,BB,2020,0.15,,0.65,8.05,0.5,7.25779056069876,131.926347347964,4.60358016821788,,-11.27654570965566,,7.9,7.550000000000001,-1.2354697397457233,,-1.8359848484848476,-0.267424242424239,-2.261060606060606,3.694204241415994,19.747325726906112,-5.132313768053059,,-11.818916319269311,,0.9680454973214809,1.993636363636365
3,BB,2021,0.15,,0.916666666666667,8.05,0.5,5.97057292440299,134.569470312421,3.96021940037008,,3.8891715129339075,,7.9,7.550000000000001,-1.2354697397457233,,-1.5693181818181805,-0.267424242424239,-2.261060606060606,2.406986605120224,22.39044869136312,-5.775674535900858,,3.346800903320256,,0.9680454973214809,1.993636363636365
3,BB,2022,0.143333333333333,,1.05,8.05,0.5,,,,16.076862881488356,15.780191695632528,,7.906666666666668,7.550000000000001,-1.24213640641239,,-1.4359848484848474,-0.267424242424239,-2.261060606060606,,,,12.726575757447215,15.237821086018876,,0.9747121639881486,1.993636363636365
3,BB,2023,0.15,,,,,,,,,,,,,-1.2354697397457233,,,,,,,,,,,,
4,BZ,2010,7.76083333333333,18.0,5.13,13.8833333333333,3.03853333333333,-0.114401924530565,60.111904703389,4.79536441228614,,,,6.122499999999971,10.844799999999971,4.284104588509188,6.363636363636363,2.2012233188566372,3.0998812224063954,1.7642279166666635,-5.0670828064045,-5.655440564579436,0.4969859330185953,,,,-1.1842233661027937,1.335653305739731
4,BZ,2011,6.44083333333333,11.0,4.43666666666667,13.3633333333333,2.42441375,5.28085850288996,60.511019815705,4.64161792423383,1.602056156402,4.58351753526285,,6.922499999999969,10.9389195833333,2.964104588509189,-0.6363636363636367,1.5078899855233074,2.579881222406394,1.1501083333333333,0.32817762101602543,-5.2563254522634395,0.34323944496628567,0.9878794044355166,2.791190091862794,,-0.3842233661027956,1.4297728890730603
4,BZ,2012,4.4125,11.0,2.89416666666667,12.4408333333333,2.08527416666667,11.008878608192,64.3198049288563,4.22863290699638,1.3005807454780909,4.436363543741245,,8.0283333333333,10.35555916666663,0.9357712551758581,-0.6363636363636367,-0.03461001447669254,1.6573812224063946,0.8109687500000033,6.056197726318064,-1.4475403391121375,-0.06974557227116396,0.6864039935116075,2.6440361003411894,,0.7216099672305356,0.8464124724063904
4,BZ,2013,3.585,11.0,2.69166666666667,11.5691666666667,1.492445,1.35295281015746,61.2480289054479,3.07456118643728,0.5097477689840022,6.414597495901983,,7.9841666666667,10.0767216666667,0.10827125517585845,-0.6363636363636367,-0.23711001447669267,0.7857145557397942,0.2181395833333335,-3.599728071716475,-4.519316362520534,-1.2238172928302644,-0.10442898298248116,4.622270052501928,,0.6774433005639349,0.5675749724064598
4,BZ,2014,2.89706136795201,11.0,2.34663671326961,10.8217831837388,0.47062,7.89331525685519,62.8682105712336,2.74407922272038,1.2013996448097972,5.132718316768386,,7.92472181578679,10.3511631837388,-0.5796673768721314,-0.6363636363636367,-0.5821399678737524,0.03833107281189463,-0.8036854166666665,2.940634374981255,-2.8991346967348406,-1.5542992565471643,0.5872228928433139,3.3403908733683307,,0.6179984496840252,0.84201648947856
4,BZ,2015,2.60059702049274,11.0,2.37076274135771,10.320279926803,0.10932,7.56150114783352,65.4780221188515,3.28730823926531,-0.8615840094272729,3.2666542056149583,,7.719682906310259,10.210959926803,-0.8761317243314015,-0.6363636363636367,-0.5580139397856527,-0.4631721841239056,-1.1649854166666664,2.6088202659595856,-0.2893231491169388,-1.0110702400022342,-1.4757607613937562,1.474326762214903,,0.4129595402074946,0.7018132325427597
4,BZ,2016,2.29776223564374,11.0,2.34581070461633,9.84091010965423,0.0355033333333333,2.64907916332178,65.8361666360475,3.91553886843034,0.6634271679174081,2.120938515044727,,7.54314787401049,9.805406776320897,-1.1789665091804014,-0.6363636363636367,-0.5829659765270327,-0.9425420012726757,-1.2388020833333333,-2.3036017185521547,0.06882136807905681,-0.3828396108372045,0.04925041595092472,0.32861107164467174,,0.23642450790772518,0.2962600820606571
4,BZ,2017,2.11942890231041,11.0,2.22416666666667,9.4625,0.65625,-0.368487042668548,64.8391089028757,4.70841472241523,1.1476533930580697,1.1519324262194048,,7.34307109768959,8.80625,-1.3572998425137315,-0.6363636363636367,-0.7046100144766925,-1.3209521109269051,-0.6180554166666665,-5.3211679245424826,-0.9282363650927437,0.41003624314768583,0.5334766410915863,-0.6403950171806505,,0.03634773158682503,-0.7028966942602395
4,BZ,2018,1.99916666666667,11.0,2.63583333333333,9.115,1.20333333333333,2.65189388275065,65.8002484366509,5.12333270175957,0.26998262264623074,1.1716412309143995,,7.11583333333333,7.911666666666671,-1.4775620781574714,-0.6363636363636367,-0.2929433478100325,-1.6684521109269053,-0.07097208333333649,-2.3007869991232845,0.032903168682466344,0.8249542224920257,-0.3441941293202526,-0.6206862124856558,,-0.19089003276943473,-1.5974800275935692
4,BZ,2019,1.95083333333333,11.0,2.485,9.06666666666667,1.23166666666667,4.64126778176854,66.1423528976152,5.68732526946619,0.1870693851818142,4.097111348176732,,7.11583333333334,7.835,-1.5258954114908114,-0.6363636363636367,-0.4437766811433628,-1.7167854442602355,-0.042638749999996506,-0.311413100105395,0.3750076296467597,1.3889467901986459,-0.42710736678466915,2.3047839047766763,,-0.19089003276942496,-1.6741466942602399
4,BZ,2020,2.18,11.0,2.65583333333333,8.73416666666667,1.27,11.9226315140433,86.2859300309802,5.07598781793233,0.12143464461469262,-14.452200183644132,,6.554166666666671,7.464166666666671,-1.2967287448241414,-0.6363636363636367,-0.2729433478100325,-2.049285444260235,-0.004305416666666506,6.969950632169365,20.51858476301176,0.777609338664786,-0.49274210735179075,-16.24452762704419,,-0.7525566994360942,-2.044980027593569
4,BZ,2021,2.22916666666667,11.0,2.65166666666667,8.43833333333333,1.2675,12.3914957067023,81.9049234711377,4.72704901727815,3.2356365923704398,18.379549186992215,,6.209166666666661,7.170833333333331,-1.2475620781574714,-0.6363636363636367,-0.2771100144766927,-2.3451187775935747,-0.006805416666666453,7.4388148248283645,16.13757820316927,0.4286705380106053,2.6214598404039564,16.58722174359216,,-1.0975566994361037,-2.338313360926909
4,BZ,2022,2.22238526797298,11.0,2.65027836776693,8.52349151589079,0.916666666666667,3.48102357073647,72.6009089556434,4.26214447345481,6.27689319447556,16.709482605653882,,6.30110624791781,7.606824849224123,-1.2543434768511617,-0.6363636363636367,-0.2784983133764327,-2.259960595036116,-0.35763874999999956,-1.4716573111374647,6.8335636876749675,-0.036234005812734615,5.662716442509077,14.917155162253827,,-1.0056171181849551,-1.9023218450361172
4,BZ,2023,2.0825,11.0,2.65166666666667,8.4375,0.635833333333333,,,,,,,6.355,7.801666666666667,-1.3942287448241415,-0.6363636363636367,-0.2771100144766927,-2.3459521109269055,-0.6384720833333335,,,,,,,-0.9517233661027644,-1.707480027593573
5,DM,2010,3.26046502123527,,3.49878343165221,9.45501398850831,6.4,2.63746494079331,82.8231962193988,5.37455724124791,,,,6.194548967273041,3.0550139885083105,0.8229035795465673,,0.7701561550692673,1.034887215118701,2.807296296296297,-0.041008069880934084,-16.350132987262597,1.1898792643184937,,,,0.2119836355721354,-2.03921066970862
5,DM,2011,3.20236000980138,,3.4614840613466,8.84037965492994,6.4,2.64586416053922,83.7928822079311,5.17528635142884,1.1312313652649948,1.4580036450091167,,5.63801964512856,2.4403796549299397,0.7647985681126772,,0.7328567847636571,0.42025288154033014,2.807296296296297,-0.032608850135023904,-15.380446998730292,0.9906083744994234,0.6710531708012811,0.9120170865166837,,-0.34454568657234574,-2.6538450032869907
5,DM,2012,3.09811538483005,,3.29154214596758,9.04298186920945,4.34583333333333,11.3018458804814,96.1472209107866,4.94141805570827,1.3567714780879014,-2.9997708405715624,,5.9448664843794,4.697148535876121,0.6605539431413474,,0.5629148693846373,0.6228550958198404,0.7531296296296262,8.623372869807156,-3.026108295874792,0.7567400787788534,0.8965932836241878,-3.5457573990639952,,-0.03769884732150608,-0.3970761223408097
5,DM,2013,3.0504127481322,,3.29751166831214,9.07396001934442,2.80741666666667,3.04276880208974,96.6272357999963,5.5311319526454,-0.04641164688020189,2.5308834848611887,,6.023547271212221,6.2665433526777505,0.6128513064434973,,0.5688843917291972,0.6538332459548108,-0.7852870370370337,0.36429579141549606,-2.5460934066650935,1.346453975715984,-0.5065898413439156,1.9848969263687557,,0.040981939511315346,1.1723186944608202
5,DM,2014,2.87471752791016,,3.14337573513384,8.93663314196025,1.97483333333333,4.96958397524299,97.1155282465947,4.98205278396925,0.7992503726871945,4.4418016946632966,,6.06191561405009,6.96179980862692,0.4371560862214574,,0.41474845855089715,0.5165063685706404,-1.6178703703703734,2.2911109645687455,-2.057800960066686,0.7973748070398337,0.3390721782234808,3.8958151361708637,,0.07935028234918384,1.8675751504099898
5,DM,2015,2.45091666666667,,2.58525,8.66866666666666,3.24125,3.52084404608907,96.7592243782492,4.14505171253287,-0.8438269846376525,3.9020467420080225,,6.21774999999999,5.42741666666666,0.013355224977967595,,-0.14337727658294286,0.24853989327704973,-0.35145370370370355,0.8423710354148262,-2.414104828412192,-0.039626264396546595,-1.3040051791013663,3.3560601835155897,,0.2351846682990839,0.3331920084497293
5,DM,2016,1.905,,2.195,8.2775,3.43,6.11641035623905,96.3530485531745,2.50200716738332,0.1418162257325104,6.56374358728484,,6.3725,4.8475,-0.5325614416887026,,-0.5336272765829428,-0.14262677338961005,-0.16270370370370335,3.437937345564806,-2.82028065348689,-1.6826708095460963,-0.31836196873120326,6.017757028792407,,0.3899346682990936,-0.24672465821693024
5,DM,2017,1.755,,2.155,8.075,1.885,17.206553352723,124.771515207465,3.06533636116732,0.2962528892785989,-9.488886889228825,,6.319999999999999,6.1899999999999995,-0.6825614416887027,,-0.5736272765829429,-0.3451267733896106,-1.7077037037037035,14.528080342048755,25.598186000803608,-1.1193416157620963,-0.16392530518511478,-10.034873447721258,,0.3374346682990934,1.0957753417830691
5,DM,2018,1.63479283333333,,2.14808416666667,7.81221991666667,1.85,1.56608313906501,119.137473894437,3.45456272243771,0.9891911191900957,6.369168933169533,,6.17742708333334,5.962219916666671,-0.8027686083553727,,-0.5805431099162726,-0.6079068567229395,-1.7427037037037034,-1.112389871609234,19.9641446877756,-0.7301152544917064,0.5290129247263821,5.8231823746771,,0.19486175163243402,0.8679952584497403
5,DM,2019,1.76815416666667,,2.12304383333333,7.53996066666667,,-11.7841644855541,95.3422578203071,3.75745452366616,1.5046235385817972,10.232461879456297,,5.7718065,,-0.6694072750220326,,-0.6055834432496128,-0.8801661067229398,,-14.462637496228345,-3.831071386354296,-0.4272234532632564,1.0444453441180834,9.686475320963863,,-0.2107588317009057,
5,DM,2020,1.8132415,,2.115825,6.89907858333333,,-11.760051050292,102.037038034935,3.10259887403653,-0.7271164126681023,-17.54958665172758,,5.08583708333333,,-0.6243199416887026,,-0.6128022765829426,-1.5210481900562796,,-14.438524060966245,2.8637088282736016,-1.0820791028928864,-1.187294607131816,-18.095573210220014,,-0.8967282483675758,
5,DM,2021,1.682821,,2.0656705,6.29791625,,1.83088088230405,94.3520504862528,2.74521263574156,1.4831944499813192,10.125020200091077,,4.61509525,,-0.7547404416887027,,-0.6629567765829427,-2.12221052338961,,-0.8475921283701939,-4.821278720408586,-1.4394653411878564,1.0230162555176054,9.579033641598643,,-1.3674700817009056,
5,DM,2022,1.616007,,2.02449675,6.53699175,,-1.25656217166176,85.1642395417325,2.53163644646738,7.780615251641176,9.396219367404376,,4.920984750000001,,-0.8215544416887026,,-0.7041305265829427,-1.8831350233896096,,-3.935035182336004,-14.009089664928894,-1.653041530462036,7.320437057177463,8.850232808911942,,-1.0615805817009054,
5,DM,2023,1.6315985,,2.0545535,5.935577,,,,,3.4811580044754575,,,4.3039785,,-0.8059629416887026,,-0.6740737765829428,-2.4845497733896096,,,,,3.020979810011744,,,-1.6785868317009056,
6,GD,2010,3.0791529145947,,2.98489846406222,10.5750130912526,6.25,3.15472051596851,99.472541575558,6.43655878238542,,,,7.4958601766579,4.3250130912526,1.006785742733335,,0.39834282694663736,1.7029136671996028,0.8478703703703694,0.48540918184184,9.793164929535038,1.5243899170876087,,,,0.6961279244662659,0.4839352025952315
6,GD,2011,3.11242785468312,,3.12729091641473,10.6859790060702,5.91416666666667,0.361960011872599,98.852961610179,6.3765903850565,3.0334728033469958,0.9909979152055546,,7.57355115138708,4.77181233940353,1.0400606828217551,,0.5407352792991471,1.8138795820172025,0.5120370370370395,-2.3073513222540707,9.173584964156035,1.4644215197586883,2.321316138221981,-2.1298758107985627,,0.7738188991954456,0.930734450746161
