"Data Source","World Development Indicators",
"Last Updated Date","2024-03-28",
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","785.80849309273","61.1084716545252","4.7704481252199","1.01783734331382","0.780713734286329","0.598539199957906","0.649336780854337","0.673992005096913","0.894607860064801","0.864375461280221","0.857494435625133","0.804799880271452","0.97858139440001","1.19301132700283","1.08919105736495","1.21813974050887","1.64434318814922","1.11967216371611","1.30723742449459","1.56557904303553","1.86238838288465","1.67553194400211","2.7025430378499","2.18714933692664","2.05853979438814","2.31212419814768","2.54310025373195","2.25364722836075","2.62860962289114","2.33704428968704","2.46462003025125","",
"American Samoa","ASM","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","6.17479330789549","4.21346527660758","7.44013062404675","7.01971726185695","4.31062679280775","6.88775171755764","8.50853190623101","8.31385845939837","8.83234493304987","6.00275858760315","6.22628780771121","4.31535215368559","6.50237268430216","7.0017309496439","7.9244745279658","8.38258585858586","8.17248287008582","5.7952406087798","8.30371373613131","7.46285457304933","6.8851109855203","8.39184692625463","8.46664044108902","8.3011322902342","8.82274069106868","10.2649115888419","8.58772697733769","8.22898676057888","7.32736527006352","7.36439795061261","7.56375238096153","7.5343579882098","8.31977323318208","8.95736517767954","8.72237130390362","8.18436714157661","7.67146041106256","7.18139223933365","5.82160957381831","4.02547770330413","3.55694630454844","3.78547712704563","4.27268352136368","4.37141662163893","5.12393836574643","5.88591806922248","4.04495044103676","3.9214898687649","",
"Australia","AUS","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","9.2843463759614","6.57818211727112","6.89582326391207","5.61736560736784","6.0572609591182","7.75979401093097","8.34074879701159","10.4472279617562","10.2277010932146","13.2447860305124","10.2893760811911","5.6919271769198","3.76354925444764","5.10855680485007","7.47975028244543","11.159463586442","11.9428003632792","13.3939000611014","12.6363473996208","9.89711046852058","9.53728983581263","14.4115448765849","7.31069569771722","5.85451467449004","7.67553685177714","9.06434343144243","7.31871086188713","6.60498942477911","6.39402556696696","9.31529525938266","8.71521054353741","8.9842271165569","13.1975236495042","12.4463243698291","13.3574372334564","14.8929612021494","14.4680173883582","15.8446819300213","17.0312991836479","12.310128822349","14.9296540942986","14.2717397179489","12.8888080006124","10.4910307903339","12.858541958395","12.585966839004","11.3279703967541","28.7477243013318","31.3481872907783","20.9858937074663","27.3047560948028","29.8586537504403","31.8696636381946","31.4770987325627","29.5480510271564","33.6963347969531","27.2075091689874","23.5517981317713","30.1789033658884","29.5236761478707","42.877430436676","37.4422003169113","40.0691188613395","",
"Austria","AUT","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Azerbaijan","AZE","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1459.7348217994","327.974798928783","2.46269495319609","1.67407729346356","1.16826537831189","1.0635712722839","0.799714825401485","1.26389871287128","1.018080759534","1.12348764027489","1.29467702376971","1.42537708874734","1.65135424943469","1.53762320305601","1.60825793305929","1.59857844450774","1.96438243415642","2.04659230213902","1.7136540524351","1.89337699438789","1.62018652620781","1.73846469438251","2.84282655395526","1.99142832575801","1.98050933016031","2.12319640942635","2.41096466511698","2.24901081809642","2.45335043652014","2.23125677332007","",
"Burundi","BDI","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","2.11389809118157","1.78291957901502","2.22564935064935","3.70489391796323","6.54004004956202","2.6917715505935","1.65505894771023","1.76143777263814","1.64984826750649","1.81311343076065","3.26671494608071","1.46295730880409","1.27130979114014","0.792811098347354","1.17628445331692","1.09551004208411","1.04696216397136","2.09418501676916","3.62535566313563","5.08074393273569","5.43488902636624","4.68568237738033","2.2968603084655","2.36871935260961","2.17924208716478","1.64553891050315","1.59963681436746","1.34853396362717","1.01780436213346","0.980773808197907","1.00710681865742","0.916766396812143","1.32964243287003","1.53191616485909","2.00182103324366","3.12266904397167","3.97077710889932","8.40263966716235","2.96782913856383","2.79825551531763","3.08786161880105","2.57941850709156","2.55133052287286","1.88499537723463","1.52748588033049","1.42204168093067","1.72826350941653","2.02855854840857","1.96965592361981","1.92685183749372","2.25699370174367","5.17025589367711","6.73663444022024","7.64432203358134","12.996988778496","9.16614917575162","13.5693228381525","5.18850564758107","11.5806727112048","",
"Belgium","BEL","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Benin","BEN","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Burkina Faso","BFA","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","12.4294532515724","10.9579540034232","3.99830411048608","5.69667850206458","5.53424502929771","5.23283732728707","7.77523596929997","17.8461377186426","12.4885385146275","5.64699485316751","9.78509830228226","12.2541856351445","10.1133994166988","5.7707324514247","5.30460109185319","12.3750836139936","10.7536923832514","5.68257275762923","4.25429374590189","3.55242814104496","3.07948706439476","4.60287556204814","6.36753932486599","7.76834358922094","6.77363223255823","8.74760804410736","10.7578315860113","16.6515330248431","13.5846528378246","10.082609912326","9.21995147240341","11.6568243082347","9.34997979766096","7.58513245564087","8.10454320872495","5.4384107642534","6.0602032874458","8.38613104534173","6.35111853698818","5.09153246446182","4.90602343187563","4.57709615379639","4.51613504658112","4.90631665170456","5.50200761915773","5.8942947904438","5.00274931904152","5.10686311237825","7.3798812175769","",
"Bulgaria","BGR","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1697926503511","6.37071465484612","8.1275593120565","5.5329401837301","5.35728302385563","8.56904768050006","1.42282503882966","1.23514243791321","1.25604345453448","1.32361352406367","1.55857596847031","1.38564790805856","1.41759944439186","1.41368411164301","1.84506804003544","1.74905049764373","1.67890367604157","1.91115802234072","1.83196536248474","1.9969370630342","2.35313323174632","1.97712163830353","2.29617234277157","2.29479852271314","1.89410200200701","1.78928721277051","1.74501002271662","1.96121682206124","2.10203514420538","1.75266228034086","1.94086052049092","1.87005741512556","",
"Bahrain","BHR","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","2.42697789216022","3.14626038671783","2.74733183731716","1.78728948463","1.49680908676764","1.65393794376657","1.5987278621252","2.0261019089231","2.75130281124786","2.10237063517567","1.5000783151248","1.68199703211564","1.72952825641484","2.11550536888313","1.68228847880413","1.42987908336568","1.26157901011326","0.734765437357389","1.53802591956671","1.63231756514385","1.40593524460392","1.52076372870532","2.10925181041531","2.04060958069345","2.52122997396868","1.91500530281534","1.94548721361098","2.20794132942964","2.48481334227211","2.92023652443645","2.87729910164285","2.88905728827595","3.2093121460069","4.45295243765888","3.68404586286239","3.57308934389954","3.63148425829287","3.8903426467734","3.99422730938897","3.81727353514841","4.55297796722898","3.70687088261885","3.44345489460558","4.4174372322686","4.72377641931714","3.94836216756189","4.53184359489554","4.12755544530686","4.40675638135441","4.16500043710579","7.5319442447254","","","","","","","","",
"Bahamas, The","BHS","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","7.55131358258685","8.45173122389907","6.4135593220339","5.51807879114949","4.80648899188876","4.18744074441784","4.29027537208896","5.76349336528197","4.09622281382508","5.21706124716402","4.25616807855908","4.56489971176278","4.66441447922513","4.75907114475296","5.00680713926782","4.14419606150115","3.87285426021645","3.35466583127045","5.27994924141131","5.65869659590193","7.15344407815975","7.7583352054396","7.21678048604844","8.88609715082742","9.30385810934236","9.86751318110415","10.5569564577828","11.6586951772258","10.8670506212086","8.27691096842357","7.72497496531988","9.91406750439154","11.3909713615471","9.83854205292869","7.90599132404145","6.28808983307122","8.01674321123122","10.9790939892284","12.0527581435534","10.3757804323967","5.93232193826287","6.05411275156651","6.05107610553041","7.87296969769937","8.30348174347782","7.78722641421042","7.57485324749592","7.36557598649699","5.31352945217831","5.64333403478772","4.77674539173857","3.51542155104472","3.59159593292006","3.66184193175946","",
"Bosnia and Herzegovina","BIH","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7216738301472","5.93900707385199","2.80059343508102","2.45442758559134","1.70690961561276","1.82617826112693","1.74885852384939","1.78681225835737","2.01540245204662","1.73006519123446","1.65908031984221","2.07964655585615","1.97307569947531","2.09193275773694","2.4125362329555","2.23116119667533","2.19208105278923","2.41025780024116","2.20706705205483","2.22393508676235","1.968656490306","2.14431913113572","2.09114576898444","1.8895821954329","2.01146303866505","2.04040730794098","",
"Belarus","BLR","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.7507973116849","5.47398631008375","4.48223730288313","5.65330956642891","6.70156507377255","6.88974061195421","6.42025010458722","4.7184120839605","3.10195952160889","4.51380935143902","4.88887997606913","4.34962834390692","5.88780676408324","2.73274142896743","4.73113211342523","2.4189744602487","3.35776854197133","2.84263875961576","2.38999239990498","3.2714081340089","4.62130203872234","4.91963337790324","3.47552049123642","2.81903254017562","2.96434564388696","2.46870838900651","2.78824478582668","2.54125037696862","","",
"Belize","BLZ","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","5.85740620874163","4.57764478523783","3.32415223923308","4.58458377138488","4.26791842530867","5.69993710387537","6.35674931102364","7.96081979837466","12.7326169192542","5.66164980196242","3.70108015278081","3.31802248202301","2.44024099986035","2.39870360749871","2.37021983617959","3.43473827819854","3.88577114208032","5.48330886296924","6.67013461608712","7.23654560564857","5.01334006211751","5.49645264538439","7.84370344222849","5.61401906741981","3.66171851030756","4.4263509972895","4.45827021833708","6.32553956140153","12.5613624627043","9.0526396888178","6.61613654677892","7.99953732610141","5.91779173052266","4.89783449546923","4.79536441228614","4.64161792423383","4.22863290699638","3.07456118643728","2.74407922272038","3.28730823926531","3.91553886843034","4.70841472241523","5.12333270175957","5.68732526946619","5.07598781793233","4.72704901727815","4.26214447345481","",
"Bermuda","BMU","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","5.39182090773872","5.77482041844774","12.1651161327501","5.6193221323161","3.15205689714154","2.26715602544544","2.53358351743568","2.94849138023732","3.02629221951463","3.30248029499092","3.43754743209501","3.34009418325039","3.09956842963613","1.87904538524805","1.07998374409171","1.70455433174573","2.39386645103588","2.06450633933259","2.29533955095145","1.57540900824503","1.67153883781708","2.74120046004322","2.69969808999447","2.24588147961073","2.42456790388613","1.32573226478311","0.828128912456314","1.46156705658751","1.83320342926402","1.63055832740749","2.33163881502569","3.7671668547049","4.09557669074606","4.19541931375626","3.47069430236658","2.83786212863168","2.89976196594792","3.19104820454879","3.84825712818838","3.67636239771112","3.70045720070602","4.50959861107907","5.02499314799387","4.37275345003864","3.45505702618235","2.74119623591886","1.9132905582989","1.48971355526823","1.38684464409401","1.41781157373588","1.40787014798476","1.42057829876259","1.46643078231886","1.67139161028179","1.84340530202403","2.41800659473878","3.1386536783706","3.38740367463967","4.04729942328955","5.51107829186969","7.40918800633998","8.74169481251527","","",
"Brazil","BRA","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9545113951362","14.0441832330715","15.1931876830358","10.0206161561349","12.7298980528981","6.39830429512631","4.81531421444861","4.9649967796807","6.25335290571599","7.6361840434816","7.06374938927836","9.22891940577845","9.15487890810131","7.41202452911846","6.40094531227408","7.12242400582461","9.96605389039792","8.16109034377212","5.29605213572886","6.16873889331325","5.31746217761201","5.68097659712913","5.70968990999997","5.22249980816389","5.41862640115379","5.53307417193248","4.45261573387927","4.61592803783358","5.13509715317597","4.79415676583705","5.04205385261425","4.53084567152747","4.77221930204971","6.29993513934013","",
"Barbados","BRB","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","4.33040707319732","6.6863941209491","4.58440721649485","6.13071371291099","5.3226779252111","5.60839045214262","4.46675801294129","3.8795374351885","3.67693103841436","4.32637985389535","6.96666728685904","5.78423713190202","4.42804816167819","5.07099149644962","4.74928119142973","4.25990361699939","3.83552125507399","4.22475683908176","4.24112925566924","4.38760586446217","4.35316811432694","5.34309565830678","6.37520158191275","8.07023058902221","8.72421874470778","11.6668745440472","7.70324190007466","7.38124449513282","6.10130128535886","5.71073128853449","5.09431792924237","5.91306323565504","4.62036871725174","5.99910218666874","4.22361442914215","3.88170079459211","4.6249405131398","4.38324334201655","6.23252690118677","6.99994279044097","6.99589193102124","6.40984703851326","7.36968204497562","6.28356320501511","","","5.6366621576898","7.21210915508771","8.01371140887907","9.71254406194752","12.9706913557753","21.321898881578","10.6028898892381","7.54895834802507","4.60358016821788","3.96021940037008","","",
"Brunei Darussalam","BRN","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.85642103421378","12.5988622638214","11.4176577596491","9.89882706697517","10.0137606583588","11.6100027308092","11.1913601468387","11.4655729375603","9.92435663551149","10.2769377172987","6.07641837584519","5.89897088186203","4.25754542007692","3.23937375462542","3.166885653734","3.16287924111276","3.10374527611201","3.02733656330046","3.01403791441575","3.24845993050826","2.6706716424829","2.81046466973855","2.37781347670788","2.32169325186159","",
"Bhutan","BTN","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.905919098511119","0.750312866098109","0.703522907712155","0.648135838598275","0.490243425828916","0.543491676429524","0.668495081286429","0.693802389746798","0.606777868316562","0.71935358373286","0.65012970531145","0.62889032749089","0.767972116546139","0.525566189177508","0.820948554831333","0.605009638058075","0.672629941302697","0.69600439376781","0.702277563917769","0.888810411698794","0.94364790223029","1.03637863353284","1.02616954504068","1.01593422036248","0.970656852307233","1.06390368047586","1.03302098947918","1.13396513522973","1.47186954095143","1.12483017428467","1.02487748392175","0.986505527615234","1.10038720533565","1.27004659464078","1.43691396300752","1.78126508254913","1.55046900501777","1.63686936240466","2.47447198347928","","",
"Botswana","BWA","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","1.37026338556967","1.33364980501072","0.993950915099882","0.935080099079614","0.912332516203671","1.14361778265047","0.864200372209131","0.766297668516374","0.626047234781402","0.38633042685225","0.277728852441379","0.299840344911824","0.302977030936203","0.319593781444551","0.249415112467475","0.291118500158532","0.309689876409589","0.213602647330686","0.202458915955325","0.206314196099043","0.190862558582782","0.198065340441883","0.227909671855083","0.250940852972047","0.227349690922867","0.366757932989799","0.449587717732062","0.673514960397142","0.741796883822997","0.69844955663299","0.527225546187307","0.537405710301047","0.630148288112942","0.6216758592849","0.800088982795132","0.809962138048556","0.844808539275213","0.82276951756776","0.74749404925778","0.875793314702188","0.900256934271753","0.934965271516551","1.15603595281322","1.27726527380948","1.58578603981263","1.77074056975771","1.90201697507636","",
"Central African Republic","CAF","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","9.5772829017885","2.4659869686252","2.23243478849986","3.61852140302853","5.33678875209324","6.8786494390933","24.7389117309587","22.1126900599479","147.59845498021","22.938840149017","26.0664269221228","31.9590277949538","16.4356958234608","4.25571580120577","3.17793850998719","3.84391952661821","2.55491916376085","2.8102362049863","2.26199097583492","2.56404082344841","2.49116049667044","2.12966155315093","2.40048964806293","2.43241343715479","1.98296324709603","1.69413094272279","1.71031377399804","1.84811078921424","1.96358002318573","2.08281335211977","1.96057110722955","0.969081527265991","1.0121883917161","1.04271888622216","1.09636791964382","1.11039655328477","1.26127852935078","1.14568934310646","1.21833890466292","1.17071189750358","1.19910112626982","1.33390824236874","1.66811045526116","1.75787610419893","2.59113595204178","2.3012390561047","1.52195448780992","1.95265579629215","2.73564855740393","2.50922532659761","2.23365411005533","1.91003145869655","2.03957398653992","1.91849538172003","1.42781424559959","1.70663699711366","1.81996597785629","1.67255185945356","1.77791654325179","","",
"Canada","CAN","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","7.44969672229315","6.78177248282638","5.92564711246668","6.42085703936828","6.38050662011582","6.69772252407954","9.69119473566798","11.0351389820779","10.6721002426783","11.9726055657023","8.89928209386219","8.22402688146162","8.43246813304161","9.1910032700334","9.10586879265293","12.1372856055878","14.1094613829876","16.1925771970283","15.0437902728871","10.3905748886346","10.7336146963295","17.9775366519945","17.6097199670646","19.8432488501447","26.0328505408749","25.3613107795761","22.4126809722271","17.1978316453697","15.0642946892293","17.6844422972577","18.5585169322183","22.1721363453972","31.599717648951","29.9650523132956","31.9225273257374","28.0201311088428","22.2768935575013","26.3750932418534","19.6452326108983","17.3301140019016","16.3323084290788","33.3630617890619","31.13244938618","35.9387325150094","42.9390098414442","52.7786624405909","59.7169409044844","40.0753418245139","43.4132194559322","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","3.98247016270232","3.74546720520224","4.03660735530652","4.10677594645991","4.3160255607308","4.45033182205485","4.6375148126655","4.79641318546163","4.14647953254","5.13138425531153","4.72522694760528","3.96817213408563","3.60498789032066","3.12354815293434","1.88358633504455","2.62214481771639","2.6485696194166","2.54913609720256","2.50435894311658","1.82654199113545","1.66145305161765","2.11258604161915","2.13245301039765","2.44973082084423","2.84421225313795","2.56549477146496","3.01518307506647","3.22377772603389","4.02264018238161","3.80454231319125","4.32486325659259","4.49525177724263","4.50612855860462","4.3718137667448","4.8103189140715","5.65245350408706","5.87698366812532","5.84231976144375","5.96137273501396","7.02016277195006","5.85204862390974","6.32982664337431","6.09631157082349","6.73456014290669","6.99787608570465","9.6742258013451","8.9768255616429","8.30781411877228","9.71022104587043","5.73080491042064","3.138312782247","3.3540988914484","2.23353562440815","2.32997157465313","2.42190433274433","2.09053873187197","1.87155037753896","","","","","","","",
"Channel Islands","CHI","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","8.94364214020585","17.4321924357795","9.62973473509758","8.48989833954498","4.90413807704215","5.6626750205094","7.51272142530627","4.59444041409142","3.20632817838879","3.39652681364273","10.8470120686311","19.2533617240471","16.261968869918","6.96915220030029","4.45026853270978","3.48234485685682","3.80610938344341","2.30144345782842","1.85386564584702","1.89523745993287","2.48859594970462","2.72296157708197","3.34459618666329","3.14051852543172","2.75594903460311","2.30199825059533","2.40284495406439","2.41090080259283","2.62763608321169","1.82311194744302","1.77985736546499","1.69892532290792","1.79228374406173","1.44635999727043","1.7693034088973","1.94084016381097","2.05349291574086","2.36597780686734","2.619982004534","2.68407695819752","4.35219082351302","3.9880473469517","3.82988932444907","4.71417531571865","5.39151451522861","5.92290744487843","8.21743921000007","6.02171540785106","4.88230242617926","5.24141971952958","4.51169392774052","4.97681047307517","5.54254956435273","5.31753930374845","5.29318121424717","5.12187443439223","5.57670433068757","5.76207144094978","5.77393212992022","6.0633977400747","5.76700090397826","6.82871333847765","",
"China","CHN","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","10.368241548965","11.8758357334081","9.80689962051952","11.0522307387225","11.480731079671","6.98014423553214","6.92367656644629","7.28840395374687","9.83346880146905","11.1995710745274","9.52156746288009","10.8614271331316","13.1264144879619","8.90330226203409","7.25381411517189","17.7503703716539","22.643007195423","9.42169966336409","9.0591341058509","8.19168321056634","7.56719545605418","8.34216407712413","9.05855777431297","9.56159099440525","8.58733889893133","7.18092855357686","6.12537219863554","4.70180636698265","4.15410489679399","4.01056083368323","3.42945911927568","3.47819057890342","3.64165875098704","3.67955624022525","4.04941947135621","4.55569310972581","4.60250046516739","5.12685138018407","6.56543645307633","7.53105784624782","7.66271845571442","8.55372626690542","8.76793699791273","9.27014259140346","10.596724819437","11.7412704843365","",
"Cote d'Ivoire","CIV","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
