code,country,year,FIDR_PA_R,NGDP_NSA_XDC_R_CH,PCPI_IX_CH,ENDE_XDC_USD_RATE,FITB_PA_R,FILR_PA_R,FISR_PA_R,FPOLM_PA,FIDR_PA,NGDP_NSA_XDC,PCPI_IX,FITB_PA,FILR_PA,FISR_PA
2,AG,2012.75,2.618578608788837,,0.31155830226254805,2.7,5.537877301106857,9.464009442095616,2.6145676461606073,,3.08070130768198,,107.252075141983,6.0,9.92613214098876,3.07669034505375
2,AG,2013.0,2.759736071297493,,0.8299389002046166,2.7,5.629894702391323,9.497179990196763,2.873341289446743,,3.12984136890617,,108.142201834863,6.0,9.86728528780544,3.24344658705542
2,AG,2013.25,2.789533803785224,,-0.06312174922999446,2.7,5.7661076718567745,9.625506061818765,2.945152625133954,,3.02342613192845,,108.073940585409,6.0,9.85939838996199,3.17904495327718
2,AG,2013.5,2.886597165847624,,-0.5179252671735864,2.7,5.859887453484104,9.893139076780104,3.083316621107404,,3.02670971236352,,107.514198339887,6.0,10.033251623296,3.2234291676233
2,AG,2013.75,2.681869624032522,,1.0133075985367965,2.7,5.684450129415542,9.733928005039342,2.903677009356712,,2.99741949461698,,108.603647881171,6.0,10.0494778756238,3.21922687994117
2,AG,2014.0,2.7459140232634227,,0.07793840351993384,2.7,5.872450253586712,10.030495991953213,3.1198123359874725,,2.87346376967671,,108.688291830494,6.0,10.1580457383665,3.24736208240076
2,AG,2014.25,2.7476291253506844,,0.22358438426375868,2.7,5.800773720213274,9.935987085852775,3.0117598461625144,,2.94685540513741,,108.93130187855,6.0,10.1352133656395,3.21098612594924
2,AG,2014.5,2.4436753857640374,,0.4887830555202807,2.7,5.549096639539807,9.604109474336608,2.765961942217597,,2.89457874622423,,109.46373962429,6.0,10.0550128347968,3.21686530267779
2,AG,2014.75,2.547606795228513,,0.453978548266896,2.7,5.688928902107283,9.628007795155131,2.8329896418304727,,2.85867789312123,,109.960681520315,6.0,9.93907889304785,3.14406073972319
2,AG,2015.0,2.288055139856733,,0.3774334525221324,2.7,5.614055139856733,9.535055139856732,2.577055139856733,,2.674,,110.375709916994,6.0,9.921,2.963
2,AG,2015.25,2.2802814687874493,,-0.5986542647924262,2.7,4.812948135454109,9.66894813545411,2.418281468787449,,2.46066666666667,,109.714941022281,4.99333333333333,9.84933333333333,2.59866666666667
2,AG,2015.5,2.434752181649739,,0.3882335374044414,2.7,4.33475218164974,9.714752181649738,2.684752181649739,,2.59,,110.140891218873,4.49,9.87,2.84
2,AG,2015.75,1.892485501844017,,0.823045267489785,2.7,4.249152168510687,9.452485501844016,2.3524855018440167,,2.14,,111.047400611621,4.49666666666667,9.7,2.6
2,AG,2016.0,2.014987459761933,,-0.5925743791495327,2.7,4.4949874597619335,9.684987459761933,2.534987459761933,,2.02,,110.389362166885,4.5,9.69,2.54
2,AG,2016.25,2.1300915108681373,,-1.0190704692172434,2.7,4.933424844201467,9.650091510868139,2.6400915108681375,,2.03,,109.264416775885,4.83333333333333,9.55,2.54
2,AG,2016.5,1.9678086152631973,,0.3173651198242027,2.7,5.117808615263197,9.677808615263197,2.3778086152631968,,1.85,,109.611183923111,5.0,9.56,2.26
2,AG,2016.75,2.0781444638217845,,0.22170187325543578,2.7,4.381477797155114,9.768144463821784,2.5381444638217845,,1.81,,109.854193971166,4.11333333333333,9.5,2.27
2,AG,2017.0,1.2834756285599644,,2.386100961897747,2.7,3.1934756285599644,8.933475628559965,1.7934756285599645,,1.76,,112.475425950197,3.67,9.41,2.27
2,AG,2017.25,1.0329563058687952,,-0.016993178452566624,2.7,2.302956305868795,8.612956305868796,1.5429563058687954,,1.76,,112.45631280035,3.03,9.34,2.27
2,AG,2017.5,1.1195816143782675,,-0.02913611421368698,2.7,1.3395816143782677,8.609581614378268,1.6295816143782678,,1.76,,112.423547400612,1.98,9.25,2.27
2,AG,2017.75,1.1501496483889806,,0.019429737212584595,2.7,1.3901496483889804,8.65014964838898,1.6801496483889804,,1.74,,112.445391000437,1.98,9.24,2.27
2,AG,2018.0,1.6117745362078404,,0.5129347439556275,2.7,1.8584412028745103,9.088441202874511,2.1484412028745106,,1.73333333333333,,113.022162478855,1.98,9.21,2.27
2,AG,2018.25,1.4089789450563193,,0.7008558528201977,2.7,,8.832312278389649,1.9689789450563193,,1.71,,113.814284919572,,9.13333333333333,2.27
2,AG,2018.5,1.2673268438936351,,0.25095362377036956,2.7,,8.570185177226975,1.8082795105603053,,1.63837033333333,,114.099905991946,,8.94122866666667,2.179323
2,AG,2018.75,1.11789862294502,,0.1702212876737248,2.7,,8.21282462294502,1.58042795627835,,1.52664,,114.29412832116,,8.621566,1.98916933333333
2,AG,2019.0,1.2683766506638725,,-0.20991603358646144,2.7,,8.433568983997214,1.7361716506638722,,1.49640533333333,,114.054206620366,,8.66159766666667,1.96420033333333
2,AG,2019.25,1.0650046745387507,,1.6461317573206842,2.7,,8.23205767453875,1.6056406745387508,,1.52935233333333,,115.931689136104,,8.69640533333333,2.06998833333333
2,AG,2019.5,1.2437128118612262,,0.013139741147147568,2.7,,8.164338145194556,1.9019958118612263,,1.648607,,115.946922259964,,8.56923233333333,2.30689
2,AG,2019.75,1.2979942079219624,,-0.11495762990254006,2.7,,8.184481541255293,1.9655698745886223,,1.63159366666667,,115.813632426189,,8.518081,2.29916933333333
2,AG,2020.0,1.087874785004255,,0.26635099141768837,2.7,,7.573701785004255,1.700000785004255,,1.540541,,116.122103184353,,8.026368,2.152667
2,AG,2020.25,1.6971326384103242,,-1.0199396563035923,2.7,,7.820946638410324,2.405150638410324,,1.483281,,114.937727804242,,7.607095,2.191299
2,AG,2020.5,1.4245900474386353,,1.1994301050339031,2.7,,7.480220047438635,2.114360047438635,,1.507311,,116.316325513568,,7.562941,2.197081
2,AG,2020.75,1.2128321375894124,,0.811970009494351,2.7,,7.224494137589413,1.8859861375894122,,1.527285,,117.260779192884,,7.538947,2.200439
2,AG,2021.0,1.1921559217856592,,0.6560358546327016,2.7,,7.054467921785659,1.855293921785659,,1.60403,,118.030051947811,,7.466342,2.267168
2,AG,2021.25,0.9901589343383297,,-0.203271706514274,2.7,,6.80472193433833,1.6550579343383296,,1.6062,,117.790130247017,,7.420763,2.271099
2,AG,2021.5,1.112431751899651,,0.569026834788617,2.7,,6.868952751899651,1.820297751899651,,1.570872,,118.460387696855,,7.327393,2.278738
2,AG,2021.75,0.9802736061668809,,1.2505625924254322,2.7,,6.786502606166881,1.6906736061668808,,1.548362,,119.941808992234,,7.354591,2.258762
2,AG,2022.0,0.4271257892248457,,2.8480711224008424,2.7,,6.262703789224846,1.1412987892248456,,1.543223,,123.357837017827,,7.378801,2.257396
2,AG,2022.25,-0.5236116963070152,,3.599654235613169,2.7,,5.271749303692985,0.19046430369298495,,1.543217,,127.798292623,,7.338578,2.257293
2,AG,2022.5,-0.48903990423196797,,0.5751236664884277,2.7,,5.196108095768032,0.18405509576803203,,1.579313,,128.533290849243,,7.264461,2.252408
2,AG,2022.75,-0.5336787132082252,,1.3332938283304625,2.7,,5.188739286791774,0.1643372867917745,,1.555357,,130.247017283486,,7.277775,2.253373
2,AG,2023.0,-0.08110497266532501,,0.21052016022924167,2.7,,5.426803027334675,0.598460027334675,,1.348543,,130.521213512965,,6.856451,2.028108
2,AG,2023.25,0.049901064310931664,,3.086978087708142,2.7,,5.430466064310931,0.7273310643109316,,1.35138,,134.550374773921,,6.731945,2.02881
2,AG,2023.5,-0.02911625885637603,,1.0019529591576588,2.7,,5.236441741143624,0.623321741143624,,1.37907,,135.898506235526,,6.644628,2.031508
2,AG,2023.75,0.4933510714222664,,-0.8042594927841087,2.7,,5.688865071422266,1.1595060714222662,,1.367149,,134.805529598575,,6.562663,2.033304
3,BB,2010.0,,,,2.0,,,,,2.62666666666667,,97.8430686720298,3.34333333333333,8.7,3.5
3,BB,2010.25,,,1.954242135367129,2.0,,,,,2.63666666666667,,99.7551591465548,3.24333333333333,8.7,3.5
3,BB,2010.5,,,0.6778868630200082,2.0,,,,,2.70333333333333,,100.431386265594,3.30333333333333,8.7,3.5
3,BB,2010.75,,,1.532389133967607,2.0,,,,,2.69666666666667,,101.970385915821,3.31666666666667,8.7,3.5
3,BB,2011.0,0.7999017955185836,0.0,3.475874685570921,2.0,1.4765684621852535,6.789901795518583,1.5899017955185837,0.0,2.71,,105.514748746648,3.38666666666667,8.7,3.5
3,BB,2011.25,0.5524218137065726,,2.850828729281853,2.0,1.2590884803732325,6.565755147039901,1.3657551470399025,,2.68666666666667,,108.522793517547,3.39333333333333,8.7,3.5
3,BB,2011.5,0.14193936816672403,,2.2131499785127224,2.0,0.8886060348333937,6.181939368166724,0.9819393681667239,,2.66,,110.924565698962,3.40666666666667,8.7,3.5
3,BB,2011.75,0.09985901869669656,,1.6607105318477164,2.0,0.8898590186966966,6.149859018696696,0.9498590186966966,,2.65,,112.766701643931,3.44,8.7,3.5
3,BB,2012.0,0.7313669787575781,,0.9098428453273968,2.0,1.5380336454242478,6.791366978757577,1.591366978757578,,2.64,,113.79270141075,3.44666666666667,8.7,3.5
3,BB,2012.25,1.3092654179086785,,0.2459016393441301,2.0,2.2192654179086784,7.4425987512420075,2.2425987512420082,,2.56666666666667,,114.072519528973,3.47666666666667,8.7,3.5
3,BB,2012.5,1.829440347805276,,-0.04088307440702815,2.0,2.8027736811386164,8.006107014471946,2.806107014471946,,2.52333333333333,,114.025883175936,3.49666666666667,8.7,3.5
3,BB,2012.75,1.878298962362375,,1.4519427402860015,2.0,2.938298962362375,8.058298962362374,2.858298962362375,,2.52,,115.681473708756,3.58,8.7,3.5
3,BB,2013.0,2.149486072941693,,-0.2015722636565563,2.0,3.226152739608363,8.336152739608362,3.136152739608363,,2.51333333333333,,115.44829194357,3.59,8.7,3.5
3,BB,2013.25,2.071292055725977,,0.5453443748736744,2.0,3.017958722392647,8.261292055725976,3.061292055725977,,2.51,,116.077882709572,3.45666666666667,8.7,3.5
3,BB,2013.5,1.8953420786066708,,0.6629168340701964,2.0,2.568675411940001,8.08534207860667,2.885342078606671,,2.51,,116.847382534686,3.18333333333333,8.7,3.5
3,BB,2013.75,2.1187263933970906,,0.5584054811243234,2.0,2.96872639339709,8.30872639339709,3.108726393397091,,2.51,,117.49986472331,3.36,8.7,3.5
3,BB,2014.0,2.2161961905765564,,-0.591451452374421,2.0,2.9795295239098865,8.406196190576557,3.2061961905765566,,2.51,,116.804910066866,3.27333333333333,8.7,3.5
3,BB,2014.25,2.110942219294747,,0.9663602600009128,2.0,2.920942219294747,8.300942219294747,3.100942219294747,,2.51,,117.933666299482,3.32,8.7,3.5
3,BB,2014.5,1.9911170761322465,,1.142217406720198,2.0,2.7311170761322465,7.544450409465577,2.9811170761322465,,2.51,,119.280725164338,3.25,8.06333333333333,3.5
3,BB,2014.75,1.956141934223914,,0.6849727154243342,2.0,2.409475267557244,7.519475267557244,2.949475267557244,,2.50666666666667,,120.097765586474,2.96,8.07,3.5
3,BB,2015.0,2.5406265420313874,,-2.929389883604315,2.0,3.1939598753647176,8.103959875364717,3.5339598753647175,,2.50666666666667,,116.579633790949,3.16,8.07,3.5
3,BB,2015.25,1.7747390402238312,,0.34991026723113827,2.0,3.101405706890491,8.251405706890491,3.688072373557161,,1.58666666666667,,116.987557899084,2.91333333333333,8.06333333333333,3.5
3,BB,2015.5,0.9894413673174076,,0.9100747650125443,2.0,2.7594413673174047,8.296108033984074,3.7461080339840747,,0.743333333333333,,118.052232141728,2.51333333333333,8.05,3.5
3,BB,2015.75,1.0465634341382952,,-0.7035155518592165,2.0,3.2932301008049625,8.643230100804963,4.093230100804962,,0.453333333333333,,117.221716329294,2.7,8.05,3.5
3,BB,2016.0,0.622651328130955,,-1.3537414595749542,2.0,3.599317994797622,8.249317994797623,3.532651328130952,,0.423333333333333,,115.634837355719,3.4,8.05,3.33333333333333
3,BB,2016.25,0.2029096975199151,,1.8955434563419662,2.0,3.176243030853245,7.862909697519916,3.312909697519915,,0.39,,117.826745948467,3.36333333333333,8.05,3.5
3,BB,2016.5,-0.3011396566125431,,2.552938848209045,2.0,2.62552701005412,7.452193676720791,2.90219367672079,,0.296666666666667,,120.834790719366,3.22333333333333,8.05,3.5
3,BB,2016.75,-0.43579250572494366,,-0.23157082207628227,2.0,2.5208741609417262,7.3342074942750575,0.5342074942750563,,0.28,,120.554972601143,3.23666666666667,8.05,1.25
3,BB,2017.0,-0.9717002344065518,,0.6963249516437022,2.0,2.088357558137062,6.821690891470393,0.02169089147039216,,0.256608874123056,,121.394426955812,3.31666666666667,8.05,1.25
3,BB,2017.25,-0.5093393668669165,,-0.15366884364213093,2.0,2.563993966466416,7.3339939664664175,0.5339939664664165,,0.206666666666667,,121.207881543663,3.28,8.05,1.25
3,BB,2017.5,-0.7543025642468385,,3.328203155059517,2.0,2.3968445564204686,7.140177889753799,0.3401778897537985,,0.155519545999363,,125.24192608138,3.30666666666667,8.05,1.25
3,BB,2017.75,-1.5842757621353343,,3.1092906348914244,2.0,1.5649625255118718,6.304962525511872,-0.4950374744881283,,0.160761712352794,,129.136061559986,3.31,8.05,1.25
3,BB,2018.0,-1.3205306551990952,,-0.39725532683268555,2.0,1.7850242617976388,6.57835759513097,-0.42164240486903104,,0.151111749669936,,128.623061676577,3.25666666666667,8.05,1.05
3,BB,2018.25,-1.1833010951124603,,-0.7070340826684149,2.0,1.45336557155421,6.71669890488754,-0.0833010951124602,,0.15,,127.713652792352,2.78666666666667,8.05,1.25
3,BB,2018.5,-0.6114292364187884,,1.0407157202848298,2.0,2.2319040969145414,7.2885707635812125,-0.11142923641878844,,0.15,,129.042788853912,2.99333333333333,8.05,0.65
3,BB,2018.75,0.007779942000459589,,0.6324539212144322,2.0,3.3577799420004597,7.90777994200046,0.5077799420004596,,0.15,,129.858925032063,3.5,8.05,0.65
3,BB,2019.0,-0.14091438889955812,,0.19752199676738533,2.0,0.20908561110044188,7.759085611100443,0.3590856111004419,,0.15,,130.115424973767,0.5,8.05,0.65
3,BB,2019.25,-0.67609584863482,,1.4336917562726326,2.0,-0.32609584863482,7.223904151365181,-0.17609584863481997,,0.15,,131.980879095255,0.5,8.05,0.65
3,BB,2019.5,-1.0961289326979207,,2.720848056537232,2.0,-0.7461289326979206,6.80387106730208,-0.5961289326979206,,0.15,,135.571878279119,0.5,8.05,0.65
