code,country,year,FIDR_PA_R_DM,NGDP_NSA_XDC_R_CH_DM,PCPI_IX_CH_DM,ENDE_XDC_USD_RATE,FITB_PA_R_DM,FILR_PA_R_DM,FISR_PA_R_DM,FPOLM_PA_DM,FIDR_PA_R,NGDP_NSA_XDC_R_CH,PCPI_IX_CH,FITB_PA_R,FILR_PA_R,FISR_PA_R,FPOLM_PA,FIDR_PA,NGDP_NSA_XDC,PCPI_IX,FITB_PA,FILR_PA,FISR_PA
1,BS,2015.25,0.331632095421045,1.771832119264905,-0.4630499403761006,1.0,-0.7285842285350588,0.32274518322964685,0.12067223469612515,0.1863636363636365,0.9740333552555724,2.5022887104582785,0.05557008368187544,0.2639333552555755,4.320700021922242,0.3907000219222424,4.5,1.40333333333333,2927.04467080571,109.62625759454,0.693233333333333,4.75,0.82
1,BS,2015.5,0.31287836837872973,-0.836903249912634,-0.11351041577273596,1.0,-0.8512379555773741,0.2139914561873315,0.025251840987142893,0.1863636363636365,0.9552796282132572,-0.10644665871926054,0.40510960828524006,0.14127962821326012,4.211946294879927,0.29527962821326015,4.5,1.49333333333333,2927.09521836421,110.070364097259,0.679333333333333,4.75,0.833333333333333
1,BS,2015.75,0.1889276618281912,0.570421600514753,-1.35485469037714,1.0,-0.6763553287945787,0.3100407496367934,0.0013011344366043454,0.1863636363636365,0.8313289216627187,1.3008781917081265,-0.836234666319164,0.31616225499605555,4.307995588329389,0.2713289216627216,4.5,1.27333333333333,2962.34037574889,109.149917555334,0.758166666666667,4.75,0.713333333333333
1,BS,2016.0,0.9927256164919178,-0.0657165871474924,-1.2569058883450284,1.0,0.311942625869141,1.0305053709671794,0.8117657557669911,0.1863636363636365,1.6351268763264453,0.6647400040458811,-0.7382858642870525,1.3044602096597753,5.028460209659775,1.0817935429931083,4.5,1.35666666666667,2960.64229450693,108.344079143142,1.026,4.75,0.803333333333333
1,BS,2016.25,0.7106738711070388,0.8764509992722577,0.22515704116341495,1.0,0.5959908804842621,0.8584536255823005,0.706380677048779,0.1863636363636365,1.3530751309415663,1.6069075904656311,0.743777065221391,1.5885084642748963,4.856408464274896,0.9764084642748964,4.5,1.24666666666667,3013.40722273707,109.149917555334,1.4821,4.75,0.87
1,BS,2016.5,0.6077188717257702,-4.263494640881193,-0.1150237515810209,1.0,1.0601358811030033,0.8588319595343723,0.5534256776675173,0.1863636363636365,1.2501201315602977,-3.53303804968782,0.4035962724769551,2.0526534648936376,4.856786798226968,0.8234534648936346,4.5,1.14333333333333,2906.93138930045,109.590442553999,1.94586666666667,4.75,0.716666666666667
1,BS,2016.75,0.4254886418051933,-2.260641001077286,-0.31926710402815295,1.0,0.9656389845157566,0.5999350629471252,0.4478621144136035,-0.3136363636363635,1.0678899016397208,-1.5301844098839124,0.1993529200298231,1.9581565683063908,4.5978899016397206,0.7178899016397208,4.0,1.22,2869.86869474541,109.808914301304,2.11026666666667,4.75,0.87
1,BS,2017.0,-0.19034179360770465,3.15731768198753,0.31308251997323167,1.0,0.4206085491028514,-0.2925620391324397,-0.0413016543326285,-0.3136363636363635,0.4520594662268228,3.8877742731809035,0.8317025440312077,1.4131261328934857,3.7053927995601557,0.22872613289348875,4.0,0.996666666666667,2993.12701477158,110.722197835121,1.95773333333333,4.25,0.773333333333333
1,BS,2017.25,-0.0009461283051883651,10.895903960352303,-0.61242562004665,1.0,0.44080421440536777,-0.08316637382992331,0.11476067763655479,-0.3136363636363635,0.6414551315293391,11.626360551545677,-0.093805595988674,1.433321798196002,3.914788464862672,0.38478846486267204,4.0,0.976666666666667,3334.16049063205,110.61833421755,1.76853333333333,4.25,0.72
1,BS,2017.5,0.07486066499714483,-11.778966940495117,-0.418250924790354,1.0,0.5170110077077009,-0.007359580527590115,0.14390080427222107,-0.3136363636363635,0.7172619248316723,-11.048510349301743,0.10036909926762203,1.5095285914983352,3.9905952581650053,0.4139285914983383,4.0,0.976666666666667,2963.54466820735,110.729360843229,1.76893333333333,4.25,0.673333333333333
1,BS,2017.75,0.010549721410674895,-0.872721839646089,0.13797667031773875,1.0,0.4504333974545681,-0.1216705241140632,0.07625652735241512,-0.3136363636363635,0.6529509812452023,-0.14226524845271543,0.6565966943757148,1.4429509812452024,3.876284314578532,0.34628431457853237,4.0,1.02666666666667,2962.70265790532,111.456406166229,1.81666666666667,4.25,0.72
1,BS,2018.0,0.014124457675632973,11.778856924741236,-0.18121642508661295,1.0,0.5406748003861893,0.00190421215089831,0.18983126361737623,-0.3136363636363635,0.6565257175101604,12.50931351593461,0.3374035989713631,1.5331923841768236,3.9998590508434937,0.4598590508434935,4.0,0.906666666666667,3329.21262149626,111.832464091918,1.78333333333333,4.25,0.71
1,BS,2018.25,-0.23277236432675774,-3.8376028820999872,0.04182833462957747,1.0,0.37377797838380256,-0.1616592765181588,-0.013732225051680536,-0.3136363636363635,0.4096288955077697,-3.1071462909066137,0.5604483586875535,1.3662955621744368,3.8362955621744366,0.2562955621744367,4.0,0.823333333333333,3231.03213055493,112.459227301401,1.78,4.25,0.67
1,BS,2018.5,-0.7517671383419682,-9.160564136351686,1.6310615046038235,1.0,-0.30188346229807195,-0.6739873838667032,-0.5360603324002249,-0.3136363636363635,-0.10936587850744073,-8.430107545158313,2.1496815286617994,0.6906341214925623,3.323967454825892,-0.2660325451741077,4.0,0.816666666666667,2973.74820524675,114.876742537975,1.61666666666667,4.25,0.66
1,BS,2018.75,-0.4855135220356901,4.452019674845155,-0.9270377949073734,1.0,-0.06229651265846381,-0.4077337675604249,-0.4331400494272799,-0.3136363636363635,0.15688773779883736,5.182476266038528,-0.4084177708493974,0.9302210711321705,3.5902210711321705,-0.16311226220116265,4.0,0.816666666666667,3119.61036731282,114.407565506877,1.59,4.25,0.496666666666667
1,BS,2019.0,-0.7689925747096685,5.181114497352303,0.5926997856093007,1.0,-0.32244223199911226,-0.6012128202344034,-0.5799524354345924,-0.3136363636363635,-0.12659131487514108,5.911571088545677,1.1113198096672767,0.670075351791522,3.396742018458192,-0.3099246482084751,4.0,0.726666666666667,3310.37905402273,115.678999446113,1.52333333333333,4.25,0.543333333333333
1,BS,2019.25,-0.9214747862027507,8.642186049285264,-0.0015761527314295254,1.0,-0.2415911101588606,-0.5903616983941515,-0.7624346469276735,-0.3136363636363635,-0.27907352636822325,9.372642640478638,0.5170438713265465,0.7509264736317737,3.407593140298444,-0.4924068597015563,4.0,0.563333333333333,3620.25949568857,116.277110623161,1.59333333333333,4.25,0.35
1,BS,2019.5,-0.5418699649319365,-15.695422653580426,-0.04735778047943362,1.0,0.2046803777786238,-0.17075687712333742,-0.3461631589901923,-0.3136363636363635,0.10053129490259094,-14.964966062387052,0.4712622435785424,1.197197961569258,3.827197961569258,-0.07613537176407503,4.0,0.523333333333333,3065.67931175289,116.825080743452,1.62,4.25,0.346666666666667
1,BS,2019.75,-0.47095714776500486,-0.7840148285969278,-1.1440223969084322,1.0,0.3239931949455582,-0.11651072662307271,-0.3119170084899277,-0.3136363636363635,0.1714441120695226,-0.05355823740355438,-0.6254023728504562,1.3165107787361925,3.8814441120695227,-0.04188922126381045,4.0,0.54,3062.38226351606,116.094453916398,1.68506666666667,4.25,0.326666666666667
1,BS,2020.0,-0.43033065053875535,-6.7300767609068775,-0.08980620329569722,1.0,0.5328863588384679,0.054115770603176294,-0.09129051126367815,-0.3136363636363635,0.2120706092957721,-5.999620169713504,0.4288138207622788,1.5254039426291022,4.052070609295772,0.1787372759624391,4.0,0.41,2873.75725429963,116.59228297993,1.72333333333333,4.25,0.376666666666667
1,BS,2020.25,-0.15283879454174243,-21.57655665531183,-1.2282102433861493,1.0,0.8254115481688179,0.3607742932668563,0.28203467806666777,-0.3136363636363635,0.489562465292785,-20.846100064118456,-0.7095902193281731,1.8179291319594522,4.358729131959452,0.552062465292785,4.0,0.380833333333333,2267.72918719002,115.764955543413,1.7092,4.25,0.443333333333333
1,BS,2020.5,0.046364503671097235,-2.1947683661644355,-0.3608376399974561,1.0,0.9412481797149933,0.4391442581463627,0.37540464294617343,-0.3136363636363635,0.6887657635056247,-1.464311774971062,0.15778238406051992,1.9337657635056276,4.437099096838958,0.6454324301722907,4.0,0.501666666666667,2232.76946099958,115.947612250176,1.74666666666667,4.25,0.458333333333333
1,BS,2020.75,-0.2679644054741909,5.526624013942148,0.17329323967272048,1.0,0.868585937236365,0.10981534900107448,0.06440906713421923,-0.3136363636363635,0.3744368543603365,6.2570806051355214,0.6919132637306965,1.8611035210269993,4.10777018769367,0.3344368543603365,4.0,0.516666666666667,2380.30353998469,116.749869158314,2.00333333333333,4.25,0.476666666666667
1,BS,2021.0,-0.3928477347489828,6.59792640191212,0.5397271138034704,1.0,1.1317359412949135,-0.04756798027371767,-0.18547426214057267,-0.3136363636363635,0.24955352508554463,7.328382993105493,1.0583471378614464,2.124253525085548,3.9503868584188777,0.08455352508554459,4.0,0.549166666666667,2558.75632614075,117.985488057008,2.42386666666667,4.25,0.384166666666667
1,BS,2021.25,-0.80455143959772,16.017154509329565,0.15527124267546333,1.0,0.91199890311284,-0.3934383517891211,-0.5155113003226428,-0.3136363636363635,-0.16215017976319251,16.74761110052294,0.6738912667334394,1.9045164869034743,3.6045164869034743,-0.2454835130965255,4.0,0.483333333333333,2997.58816092156,118.780581957037,2.55,4.25,0.4
1,BS,2021.5,-1.0435912951127797,0.3455867799721154,0.7899884487294503,1.0,0.6812257142644434,-0.6811448739708474,-0.7795511558377024,-0.3136363636363635,-0.40119003527825225,1.0760433711654889,1.3086084727874263,1.6737432980550777,3.316809964721748,-0.5095233686115852,4.0,0.532,3038.50466070877,120.334954716553,2.60693333333333,4.25,0.423666666666667
1,BS,2021.75,-1.1136616215007697,-4.270473987598075,0.41890787855801304,1.0,0.7662220545431203,-0.7425485336921707,-0.8479548155590255,-0.3136363636363635,-0.4712603616662423,-3.5400173964047017,0.9375279026159891,1.7587396383337546,3.2554063050004247,-0.5779270283329083,4.0,0.523333333333333,2932.72413281728,121.463128493621,2.75333333333333,4.25,0.416666666666667
1,BS,2022.0,-1.141021918869956,6.586957039644246,0.6225016366135515,1.0,0.8288617571739402,-0.7632421643946907,-0.8153151129282128,-0.3136363636363635,-0.4986206590354285,7.31741363083762,1.1411216606715275,1.8213793409645744,3.2347126742979047,-0.5452873257020956,4.0,0.516666666666667,3147.96856985635,122.849170562591,2.83666666666667,4.25,0.47
1,BS,2022.25,-1.545332402964785,2.1507410616074467,1.6125131790547798,1.0,0.514551273079111,-1.12755264848952,-1.1496255970230418,-0.3136363636363635,-0.9029311431302576,2.8811976528008203,2.1311332031127557,1.5070688568697452,2.8704021902030754,-0.8795978097969246,4.0,0.476666666666667,3250.34798484252,125.467250026199,2.88666666666667,4.25,0.5
1,BS,2022.5,-1.7990868844482641,-2.298553423352643,1.765006374663367,1.0,0.257463458262292,-1.3713071299729993,-1.5600467451731879,-0.3136363636363635,-1.1566856246137367,-1.5680968321592694,2.283626398721343,1.2499810420529263,2.626647708719596,-1.2900189579470707,4.0,0.466666666666667,3207.07188604867,128.332453269547,2.87333333333333,4.25,0.333333333333333
1,BS,2022.75,-1.5009094187295102,2.0753846390993482,-0.20046865098367112,1.0,0.3923075906477128,-1.2164629975875783,-1.4385359461211,-0.3136363636363635,-0.8585081588949829,2.805841230292722,0.3181513730743049,1.384825174438347,2.781491841105017,-1.1685081588949828,4.0,0.61,3292.03348475335,128.740744731724,2.85333333333333,4.25,0.3
1,BS,2023.0,-1.1288621866697683,,-0.785687291625417,1.0,0.7810214893741251,-0.8644157655278359,-1.106488714061358,-0.3136363636363635,-0.4864609268352408,,-0.26706726756744087,1.7735390731647593,3.1335390731647594,-0.8364609268352408,4.0,0.63,,128.396920342523,2.89,4.25,0.28
1,BS,2023.25,-1.031211382404817,,0.6752432953283068,1.0,1.0353389603057432,-0.6300982945962179,-0.8596712431297397,-0.3136363636363635,-0.3888101225702895,,1.1938633193862829,2.0278565440963776,3.3678565440963775,-0.5896434559036225,4.0,0.493333333333333,,129.929804077714,2.91,4.25,0.2925
1,BS,2023.5,-0.6790781439901268,,0.47647342100460643,1.0,1.3574721987204335,-0.3079650561815277,-0.5467046713817165,-0.3136363636363635,-0.03667688415559933,,0.9950934450625825,2.349989782511068,3.6899897825110677,-0.2766768841555993,4.0,0.523333333333333,,131.222727041274,2.91,4.25,0.283333333333333
2,BZ,2010.0,,,,2.0,,,,6.49090909090909,,,,,,,18.0,8.05,,100.028148838265,3.22,13.9233333333333,5.23666666666667
2,BZ,2010.25,,,-0.13232667194845404,2.0,,,,6.49090909090909,,,0.24512700460193876,,,,18.0,7.78666666666667,,100.273344843271,3.22,13.8833333333333,4.98
2,BZ,2010.5,,,-0.8190949963339147,2.0,,,,6.49090909090909,,,-0.4416413197835219,,,,18.0,7.69666666666667,,99.8304963197141,3.04413333333333,13.8966666666667,5.24666666666667
2,BZ,2010.75,,,-0.33987630248259604,2.0,,,,6.49090909090909,,,0.037577374067796765,,,,18.0,7.51,,99.8680099987499,2.67,13.83,5.05666666666667
2,BZ,2011.0,4.481430074676028,0.0,0.6416869163379986,2.0,1.7526778036463706,3.7521440661755054,2.3274755335540376,-0.5090909090909097,6.974949087056349,0.0,1.0191405928883914,2.454949087056349,13.42494908705635,4.654949087056349,11.0,7.19,0.0,100.885805427957,2.67,13.64,4.87
2,BZ,2011.25,4.00049719059708,,-0.07526180229934265,2.0,1.5084115862340925,3.554544515429928,2.2265426494750895,-0.5090909090909097,6.494016202977401,,0.30219187425105015,2.210682869644071,13.227349536310772,4.554016202977401,11.0,6.72333333333333,,101.190674134233,2.44,13.4566666666667,4.78333333333333
2,BZ,2011.5,3.233136474693418,,0.49034786728072816,2.0,1.0890158703304316,3.0171837995262667,1.7825152669047681,-0.5090909090909097,5.72665548707374,,0.867801543831121,1.79128715374041,12.68998882040711,4.10998882040708,11.0,6.28333333333333,,102.068808366583,2.347965,13.2466666666667,4.66666666666667
2,BZ,2011.75,2.478393094730759,,-0.1875694492985981,2.0,0.9426641570344322,2.842440419563566,0.504438553608769,-0.5090909090909097,4.971912107111081,,0.1898842272517947,1.6449354404444105,12.51524544044441,2.8319121071110804,11.0,5.56666666666667,,102.262620934615,2.23969,13.11,3.42666666666667
2,BZ,2012.0,2.0432232808754094,,0.035699505092720574,2.0,1.0349176765124222,2.7106039390415866,0.13260207308674898,-0.5090909090909097,4.536742293255731,,0.4131531816431134,1.7371889599224004,12.38340895992243,2.4600756265890604,11.0,4.98,,102.685122206638,2.18044666666667,12.8266666666667,2.90333333333333
2,BZ,2012.25,1.5653236940006199,,-0.043663454800189905,2.0,0.9869747563042935,2.4793710188333975,0.11136915287863092,-0.5090909090909097,4.058842706380942,,0.3337902217502029,1.689246039714272,12.152176039714242,2.4388427063809424,11.0,4.51,,103.027875103756,2.14040333333333,12.6033333333333,2.89
2,BZ,2012.5,1.459816591450891,,-0.46095705585367586,2.0,1.1096943204212346,2.3838639162836976,0.35919538366223147,-0.5090909090909097,3.9533356038312126,,-0.08350337930328305,1.8119656038312129,12.056668937164542,2.686668937164543,11.0,4.16666666666667,,102.94184334642,2.02529666666667,12.27,2.9
2,BZ,2012.75,1.310424555849211,,-0.28333464022523625,2.0,1.103288951486224,2.201138547348659,0.3664700147272213,-0.5090909090909097,3.8039435682295326,,0.09411903632515653,1.8055602348962025,11.873943568229503,2.6939435682295327,11.0,3.99333333333333,,103.038731217353,1.99495,12.0633333333333,2.88333333333333
2,BZ,2013.0,1.2510546781024123,,-0.4601543172534054,2.0,1.0396824070727555,1.981768669601891,0.4237668036470925,-0.5090909090909097,3.744573690482734,,-0.0827006407030126,1.741953690482734,11.654573690482735,2.751240357149404,11.0,3.81,,102.953517526464,1.80738,11.72,2.81666666666667
2,BZ,2013.25,1.1197141302581208,,-0.3449679300897044,2.0,1.0020885258951342,2.057094788424269,0.36575958913613116,-0.5090909090909097,3.6132331426384425,,0.032485746460688386,1.7043598093051127,11.729899809305113,2.6932331426384426,11.0,3.60333333333333,,102.98696274514,1.69446,11.72,2.68333333333333
2,BZ,2013.5,0.8931767435146956,,0.15185915778670483,2.0,0.5597411391517092,1.7572240683474742,0.18255553572603622,-0.5090909090909097,3.3866957558950173,,0.5293128343370976,1.2620124225616876,11.430029089228318,2.5100290892283477,11.0,3.53,,103.532085956644,1.40531666666667,11.5733333333333,2.65333333333333
2,BZ,2013.75,0.5932102647692621,,0.38319794142317815,2.0,0.05041466040626552,1.2805909229353691,-0.024077609686067536,-0.5090909090909097,3.086729277149584,,0.760651617973571,0.7526859438162439,10.953395943816213,2.303395943816244,11.0,3.39666666666667,,104.319604443595,1.06262333333333,11.2633333333333,2.61333333333333
2,BZ,2014.0,0.3099648475157495,,-0.040857427673834434,2.0,-0.39971289532195725,0.9762327688289769,-0.1790216456691902,-0.5090909090909097,2.803483859896071,,0.33659624887655837,0.3025583880880211,10.649037789709821,2.1484519078331212,11.0,3.21824547180805,,104.670740318995,0.71732,11.0637994016218,2.5632135197451
2,BZ,2014.25,0.1153875345255222,,-0.4129738986943149,2.0,-0.5593114031708046,0.7794348593583287,-0.4952336732631377,-0.5090909090909097,2.608906546905844,,-0.03552022214392211,0.14295988023917378,10.452239880239173,1.8322398802391737,11.0,3.00666666666667,,104.633561039514,0.54072,10.85,2.23
2,BZ,2014.5,0.08173782983417688,,-0.24687535678127429,2.0,-0.6003911078621428,0.8157851546670258,-0.3355500446211428,-0.5090909090909097,2.5752568422144986,,0.13057831976911852,0.10188017554783557,10.48859017554787,1.9919235088811686,11.0,2.87333333333333,,104.770189785434,0.399956666666667,10.7866666666667,2.29
2,BZ,2014.75,-0.0920538546808416,,-0.45496865385006635,2.0,-0.5663227923771657,0.8253268034853356,-0.11267506246950143,-0.5090909090909097,2.40146515769948,,-0.07751497729967356,0.1359484910328127,10.49813182436618,2.21479849103281,11.0,2.49,,104.688977196605,0.224483333333333,10.5866666666667,2.30333333333333
2,BZ,2015.0,0.4653236415836228,,-1.403700746065014,2.0,-0.31009529611270376,1.0893709664164302,0.26803576712829313,-0.5090909090909097,2.9588426539639445,,-1.026247069514621,0.3921759872972746,10.762175987297274,2.5955093206306046,11.0,2.70666666666667,,103.61460963602,0.14,10.51,2.34333333333333
2,BZ,2015.25,0.3682883257569505,,-0.27816596872098526,2.0,-0.4012072786060362,0.905668983923098,0.26100045130163085,-0.5090909090909097,2.861807338137272,,0.09928770782940755,0.30106400480394213,10.578474004803942,2.5884740048039423,11.0,2.64333333333333,,103.717486206904,0.08259,10.36,2.37
2,BZ,2015.5,0.2628182684896738,,-0.13166179437880882,2.0,-0.35593400253998564,0.8035322599891828,0.242197060701014,-0.5090909090909097,2.7563372808699955,,0.245791882171584,0.3463372808699927,10.476337280870027,2.5696706142033254,11.0,2.56666666666667,,103.972415368393,0.156666666666667,10.2866666666667,2.38
2,BZ,2015.75,0.19169848992059135,,-0.4942705450232946,2.0,-0.44475186308001224,0.6511441066612882,0.26174016559184166,-0.5090909090909097,2.685217502300913,,-0.11681686847290176,0.2575194203299661,10.323949127542132,2.589213719094153,11.0,2.48572141530428,,103.850958048684,0.0580233333333333,10.1244530405455,2.38971763209752
2,BZ,2016.0,-0.16597539678790918,,-0.36922419378145394,2.0,-0.7213943344842355,0.25473859471156857,7.006209010107511e-05,-0.5090909090909097,2.3275436155924125,,0.008229482768938881,-0.019123051074257165,9.927543615592413,2.3275436155924125,11.0,2.38666666666667,,103.859504445382,0.04,9.98666666666667,2.38666666666667
2,BZ,2016.25,-0.3555284573244877,,0.1733796067586501,2.0,-0.8442807283541444,0.03851886750831923,-0.15614966511314732,-0.5090909090909097,2.137990555055834,,0.5508332833090429,-0.142009444944166,9.711323888389163,2.171323888389164,11.0,2.31,,104.431597163747,0.03,9.88333333333333,2.34333333333333
2,BZ,2016.5,-0.37826447866762747,,-0.13405104233956971,2.0,-0.8446734163639541,-0.0342171538348186,-0.2122190197896172,-0.5090909090909097,2.1152545337126942,,0.2434026342108231,-0.14240213295397577,9.638587867046025,2.1152545337126942,11.0,2.28666666666667,,104.685786422192,0.02901,9.81,2.28666666666667
2,BZ,2016.75,-0.5454174899379391,,-0.14146272964220802,2.0,-0.9188820368758924,-0.24877866906318147,-0.2205114885028987,-0.5090909090909097,1.9481015224423825,,0.23599094690818478,-0.2166107534659141,9.424026351817663,2.1069620649994127,11.0,2.20771560924163,,104.932835400848,0.0430033333333333,9.68364043861691,2.36657615179866
2,BZ,2017.0,-0.7600596188854669,,0.3960109886752962,2.0,-0.9898608324900803,-0.543727903294279,-0.4050631025824165,-0.5090909090909097,1.7334593934948548,,0.773464665225689,-0.2875895490801019,9.129077117586565,1.922410450919895,11.0,2.18438227590829,,105.744453804893,0.163333333333333,9.58,2.37333333333333
2,BZ,2017.25,-0.6537983975662982,,-0.4558610488178625,2.0,-0.5825506685959522,-0.4730844060668211,-0.2444196053549481,-0.5090909090909097,1.8397206148140235,,-0.07840737226746969,0.11972061481402618,9.199720614814023,2.0830539481473633,11.0,2.13333333333333,,105.661542357346,0.413333333333333,9.49333333333333,2.37666666666667
2,BZ,2017.5,-0.5752247547903049,,-0.6483456134435445,2.0,0.0110229741800415,-0.39451076329082824,-0.7958459625789545,-0.5090909090909097,1.9182942575900168,,-0.27089193689315166,0.7132942575900199,9.278294257590016,1.531627590923357,11.0,2.08333333333333,,105.375313758703,0.878333333333333,9.44333333333333,1.69666666666667
